entity_id,name,google_type,signal,confidence,proposed_department,proposed_leaf
a92a624b-9309-45ff-b16a-1514d95f3fca,SUGARED IN THE CITY LLC,beauty_salon,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
4d265a51-f51b-4f8c-b554-24a5376cea22,Puff N Stuff Vape And CBD,store,llm_judgment,low,Shopping & Retail,"Smoke, Vape & Cannabis [NEW]"
1ecbc4d7-ce17-4ecc-a2d9-22cc7ae63c2c,"Complexions, Clinical Skin Care and Waxing Studio",skin_care_clinic,google_type,high,Beauty & Personal Care,Med Spas & Aesthetics
b2c4f420-c0cc-44fe-8eaf-ad5a651684cd,Emerald Canyon Golf Course,,name_keyword,med,Outdoors & Recreation,Golf Courses
532b072a-4d8c-48ed-bf7c-6f519d0342ef,Killian Ronald B DPM,doctor,google_type,high,Health & Medical,Primary Care
1d7a12db-8735-4d61-9bd6-5d27a94fc2c9,TNT Roofing,roofing_contractor,google_type,high,Home & Property Services,Roofing
3cac2220-0c2f-4fa2-99bb-3e03ef05b62c,Lighthouses,,llm_judgment,low,Things to Do & Attractions,Landmarks & Sights
c6fc2b80-bfd2-444c-b074-9121fd829c59,Lake Havasu Marina,,name_keyword,high,On the Water,Marinas & Launch Ramps
fd7392d7-cd2e-42fa-a9bf-a11a826f66b2,Los Lagos Golf Club,,name_keyword,med,Outdoors & Recreation,Golf Courses
48f2b77c-0a5a-4b1b-96b8-9ea7f3bbd7fb,Beach House Havasu,,name_keyword,med,On the Water,Beaches & Swim Areas
0c5d24a3-e73c-4278-a824-f72785002f1b,Jennings & Larson Family Dentistry - Lake Havasu,dentist,google_type,high,Health & Medical,Dentists & Orthodontists
01230c71-ed02-430f-b5d3-5942836f6bff,Grand Canyon Caverns,,llm_judgment,low,Things to Do & Attractions,Landmarks & Sights
48291f80-e4db-4d43-a618-4d42152f50ab,First Choice Property of Mohave County,,name_keyword,med,Community & Civic,Government & MVD
7e209e06-6cc5-4163-87cc-5f0bcd7bbd2d,Lake Havasu Vacation Rentals & Sales,,llm_judgment,low,Lodging,Vacation Rental — PARK [C]
e0de046b-7b9e-4766-b23e-67cfbbc04a4b,Havasu Tattoo Company,body_art_service,google_type,high,Beauty & Personal Care,Tattoo & Piercing
fc2593a5-97ff-4619-8896-78ec34284983,McDonald's,,provider_subcat,high,Eat & Drink,Restaurants
675eba5a-1bf9-47e3-8353-071595d089a2,Oatman Bus Tour,,llm_keyword,low,Things to Do & Attractions,Tours & Sightseeing
15b42e45-e9ab-4081-b34a-a25c8e1a7241,Boat Life Havasu,,llm_judgment,low,On the Water,Boat & Watercraft Rentals
8b756173-02b8-4752-bbc5-de6192725f42,Reflections Steakhouse at Iron Wolf Golf and Country Club,,provider_subcat,high,Eat & Drink,Restaurants
6e946244-90d5-4939-847e-3dedd4ca2e56,Lysdale Jeffrey DDS,dentist,google_type,high,Health & Medical,Dentists & Orthodontists
0fe730d4-c00e-49b6-a188-9cc8abed822b,HavaSmile by Jeni Lee,health,google_type,high,Health & Medical,Primary Care
6078c6b9-88a7-4799-8aa0-889476cc2206,Skier's Island,,llm_judgment,low,On the Water,Beaches & Swim Areas
21187850-81e1-4053-8685-7d44a4ece7a4,Ghost Mine Saloon,,name_keyword,med,Eat & Drink,Bars & Breweries
11b80015-f083-4335-9f34-de854de76b4d,Lions Dog Park @ London Bridge Beach,,name_keyword,med,On the Water,Beaches & Swim Areas
ac195653-2b11-4b26-9e72-b56d7f8f7f5f,Mark's Marine Service LLC,,name_keyword,high,"Auto, RV & Marine",Boat & RV Storage / Service
ab28cead-ddda-43ad-8559-f35997f2631f,Cypress Park,,name_keyword,med,Outdoors & Recreation,Parks & Playgrounds
ceeb08a1-6e64-4202-8164-9d2c0933367d,Rosati's Pizza & Pasta,,provider_subcat,high,Eat & Drink,Restaurants
15f4151e-fddc-4b9c-a573-12bcb25f3b7b,Accelerated Electric,electrician,google_type,high,Home & Property Services,Electrical
effd2f2d-bf7b-4391-a539-c776007d00ff,Huukan Golf Club,,name_keyword,med,Outdoors & Recreation,Golf Courses
7df92c12-e601-463b-9ba6-ab0aa3a366ec,Amore Shuttle & Sedan Service,,llm_judgment,low,"Auto, RV & Marine",Shuttles & Transportation [NEW]
54e33fc5-d9ed-497c-9280-341f7c04e80c,Arizona TikiToons Boat Rental,,name_keyword,med,On the Water,Boat & Watercraft Rentals
0b761503-6632-42fd-9d8a-cf8d23ed6005,Dylan's Dog Park @ SARA Park,,name_keyword,high,Outdoors & Recreation,Dog Parks
21fbf24b-401f-4513-b3ee-1a0cf26f94df,Hava Captain,,llm_keyword,low,Things to Do & Attractions,Tours & Sightseeing
7420b337-df20-42f1-a71f-def52cab2692,First Choice Property of Mohave County,,name_keyword,med,Community & Civic,Government & MVD
af657a6d-cbfb-47b9-992a-9db1876cc721,Lake Havasu Retreat Pool Spa Firepit Game Room RV Hookups WOW!,lodging,google_type,high,Lodging,Hotels & Motels
3601ac1e-be45-48c6-907a-8623de6ce7f2,Miracle-Ear Hearing Aid Center,store,google_categories,low,Community & Civic,Nonprofits & Charities
0ea15802-6282-4a5c-a2fd-3b05ba0089ad,Kinzer Deborah a DDS,dentist,google_type,high,Health & Medical,Dentists & Orthodontists
ec095230-87d1-466e-8e57-2bf18364bffd,Elite Audio Havasu,electronics_store,google_type,high,Shopping & Retail,Appliances & Electronics
22076680-04a1-4c5d-8bcd-f4303d2a1d00,Grooming By Jodi,pet_care,llm_judgment,high,Pets,Grooming
d169d888-0141-415e-82f0-8cb1eac8ab9b,Wake Surf Adventures,,llm_judgment,low,On the Water,Jet Ski & Watersports
a6d4d829-3511-4593-b1f3-60af7befd33b,Michael Frame Attorney At Law,consultant,name_keyword,high,Professional & Financial,Attorneys
62cd8a6d-b111-40a2-8499-68edba76c80c,Havasu 95 Speedway,,name_keyword,med,Outdoors & Recreation,Off-Road & OHV
2fe95c77-f231-4842-9061-173424c33e17,Captain Bob's Boat Adventures,,llm_keyword,low,Things to Do & Attractions,Tours & Sightseeing
a698d8ce-0c05-4b14-acad-1f29040807ed,Cabana Boat Rentals,,llm_judgment,low,On the Water,Boat & Watercraft Rentals
67f290ac-5ca4-454f-af05-ac2460dce548,SummeRay Wine Bar & Local Eatery,,name_keyword,med,Eat & Drink,Bars & Breweries
25e73a10-bc8a-4f9e-bf21-5f47ab9fd9c4,Aquatic Center Indoor Waterpark,,llm_judgment,low,Things to Do & Attractions,Family Fun & Arcades
9426ec18-4306-4a08-9847-95a31a9311cd,Traveler's Inn,,name_keyword,high,Lodging,Hotels & Motels
2a526e49-96d5-4c1e-9b33-e6720f0cb020,Londonderry Realty Inc,real_estate_agency,google_type,high,Professional & Financial,Real Estate
f8302077-5a18-4bc8-b4ae-03c51533ac92,Lake Havasu Jet Ski Rentals,service,provider_subcat,high,On the Water,Boat & Watercraft Rentals
fe47d197-06f6-4a31-95a9-7e2bf2cc4942,"Automated Business Service, Inc.",consultant,google_categories,low,Professional & Financial,Financial Advisors
8ea997ce-f1d1-4b75-b954-a63aac2d350b,Eyes of Arizona Vision & Surgery,doctor,google_type,high,Health & Medical,Primary Care
b4e17acb-380b-41f5-bbd3-6e40dde396d5,Creations by JRM Studios,general_contractor,google_type,high,Home & Property Services,General Contractors
90df427d-155e-4735-83c4-7f9e6d47270e,Maverick Adventures First Stop,convenience_store,google_type,high,Shopping & Retail,Convenience
e5847d6a-83dc-4aee-929b-68bdaf8ae415,Sears Heating and Air Conditioning,general_contractor,google_type,high,Home & Property Services,General Contractors
66cb0711-d826-4a7a-8849-5bd8a96128a6,Hidden Palms Resort Condominiums,hotel,google_type,high,Lodging,Hotels & Motels
6b472eee-99b1-4b31-8c24-9fe9de600738,Advanced Women's Care - Lakeview Women's Health Center,doctor,google_type,high,Health & Medical,Primary Care
374c6925-6dd9-4e0e-8407-7663c206e01c,Staples,store,google_categories,low,Shopping & Retail,Appliances & Electronics
e9ae3197-8cbc-4a15-975a-f1561b6b82ce,"Dr. Ryan M. Lavene, DDS & Dr. Rebecca Lavene, DMD",dentist,google_type,high,Health & Medical,Dentists & Orthodontists
1bc908c7-eb29-4381-99fc-0d38233ae2d4,Colorado River Building Ind,general_contractor,google_type,high,Home & Property Services,General Contractors
3031aa1f-7951-411c-9f33-daa2a03c56d2,A1 Vehicle Cosmetics,,provider_subcat,high,On the Water,Boat & Watercraft Rentals
99df232a-b8e4-493c-8ea1-a89a1eaaa652,The Study Yoga Studio,yoga_studio,google_type,high,Fitness & Wellness,Yoga & Pilates
da5526dd-f832-423b-b818-97922cd49888,Canyon Landscape,general_contractor,google_type,high,Home & Property Services,General Contractors
016d1d8c-6163-4cb1-90ad-16fa3a9cad06,ASU SWANSON FIELDS,park,google_type,high,Outdoors & Recreation,Parks & Playgrounds
eb87004a-1cbf-465d-83ac-05f2ceba72e9,FPS Primary Care of Lake Havasu,medical_center,google_type,high,Health & Medical,Primary Care
cc020f36-e837-434e-8f94-c83aa4264cb6,LPL Financial,consultant,name_keyword,med,Professional & Financial,Financial Advisors
630cbc1a-e604-4829-863b-0b050efcb898,Precision Roofing Services,roofing_contractor,google_type,high,Home & Property Services,Roofing
dac62f13-fe6d-4808-8301-58f46b2bf1c8,Havasu Insurance Agency,insurance_agency,google_type,high,Professional & Financial,Insurance
12e03614-e364-43f9-8b62-5178f311e859,Stubbys Red Wagon BBQ,barbecue_restaurant,google_type,high,Eat & Drink,Restaurants
61a91a3d-8d07-41da-a813-76351212ef39,Beach Shack Rentals,service,provider_subcat,high,Things to Do & Attractions,Landmarks & Sights
64019c79-29d7-442a-8e2d-83af8549a36c,Farn stand goods,bakery,google_type,high,Eat & Drink,Bakeries & Desserts
e38cbda8-e89e-485d-9e16-2910b747c711,Diamond Housing,general_contractor,google_type,high,Home & Property Services,General Contractors
b35cb2df-8735-4635-b0dc-fec830ff8436,TrueCare Urgent Care,medical_clinic,google_type,high,Health & Medical,Primary Care
98015f7c-902c-4463-ae99-41215411f2fa,Oro Grande Church of Christ,church,google_type,high,Community & Civic,Places of Worship
3aa2267d-d23e-4df2-b8f0-6a869e24e35f,AutoZone Auto Parts,auto_parts_store,google_type,high,"Auto, RV & Marine",Auto Parts
266cd1f1-18a9-463b-8bf0-39d43b59fc81,Empire Storage,storage,google_type,high,Home & Property Services,Self-Storage
e913a81b-5d43-4250-89df-16df6550287f,HEATHER MACY - RE/MAX By the Lake,service,name_keyword,high,Professional & Financial,Real Estate
ba4e0069-efd1-42a9-896a-d07fba0adca7,All American Pool and Spas,general_contractor,google_type,high,Home & Property Services,General Contractors
62300ef6-4efe-4b57-a361-ef7b85742fec,London Bridge Beach,park,google_type,high,Outdoors & Recreation,Parks & Playgrounds
cf0238af-87a1-4a2a-996f-651c69a837cf,AZ LOANS - Lake Havasu City,finance,google_type,high,Professional & Financial,Financial Advisors
853e3c42-9a36-4e62-8439-7caf7580830d,Lakeside Appliances,home_goods_store,google_type,high,Shopping & Retail,Furniture & Mattress
39468840-e33a-4eb5-af16-105ba999fb48,Double Threat Barbering Co,barber_shop,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
3399aa3c-0ab2-4d17-a402-e6173d5e9348,American Chiropractic,chiropractor,google_type,high,Health & Medical,Chiropractic
1af5733f-c763-40b2-82a9-293f04e56fb5,Empire Insurance Brokers,insurance_agency,google_type,high,Professional & Financial,Insurance
8901e2b8-9a7f-42c7-9bde-34012f3ddd38,LeFemme Lounge,beauty_salon,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
521a11a1-f6c1-4c2a-b3ff-6cef0eeb2092,Close to Downtown Nightlife and Minutes from Lake Havasu,lodging,google_type,high,Lodging,Hotels & Motels
642c6d9b-ee83-4188-a1f0-180939959ff5,Havasu Blessing Box,association_or_organization,google_type,high,Community & Civic,Nonprofits & Charities
c17e32b8-e77c-4299-96c8-3621445337cd,Lakeside Pharmacy,pharmacy,google_type,high,Health & Medical,Pharmacies
ba0f0cc1-4f81-46f5-aad4-a314f9eab9ee,Emily Vona,doctor,google_type,high,Health & Medical,Primary Care
131d50d3-d6d8-47c8-a182-10faaf99efa9,Lake Havasu city,service,llm_judgment,low,Community & Civic,Government & MVD
6e4c008e-4a79-4a5a-925c-caa86fed2be8,LA MICHOACANA,ice_cream_shop,google_type,high,Eat & Drink,Bakeries & Desserts
a6178566-48d6-423c-8047-8917f770c2af,Nails by Ellana,nail_salon,google_type,high,Beauty & Personal Care,Nail Salons
28ac598d-d169-443b-aac8-e1a275835b25,"1st Choice General Contractors, INC.",general_contractor,google_type,high,Home & Property Services,General Contractors
8a62d9a2-61fa-4b10-8a58-8e638fbec540,Island Storage & Marine,storage,google_type,high,Home & Property Services,Self-Storage
511cb5d8-6d2b-417a-ba6a-b5bb13428c43,Amore Pie & More,bakery,google_type,high,Eat & Drink,Bakeries & Desserts
ad5e5bbc-00ae-472d-be8f-299db9553544,"Brooke Vetter, OD - Optometrist",health,google_type,high,Health & Medical,Primary Care
8dfd0a86-d29d-4588-bc25-9b45c018861b,luna's king Cleaning llc,service,name_keyword,med,Home & Property Services,Cleaning
90ae0e94-a116-4790-9645-40f8359b069e,PARKER PADDLE RENTAL,service,provider_subcat,high,On the Water,Boat & Watercraft Rentals
28c4c16b-41a5-4fc6-bc02-0ca825a047c0,Lavish Hair Studio,hair_salon,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
846cb2f8-3404-45d6-8ab1-75ed6b6fa11d,Chase Home Lending,finance,google_type,high,Professional & Financial,Financial Advisors
08244d2e-c40f-48ec-ba9a-222659c3bbf6,Sure Guard Services,plumber,google_type,high,Home & Property Services,Plumbing
c3c1f189-ff8b-490e-9b66-3b7d61d83db4,GetAways at Havasu Dunes Resort,resort_hotel,google_type,high,Lodging,Hotels & Motels
31905710-8b94-41e8-8279-53606d442830,Just Meats,butcher_shop,google_type,high,Shopping & Retail,Specialty Food
695ea693-f467-494c-a2f9-265928f97bf5,Bradley Collision Center,car_repair,google_type,high,"Auto, RV & Marine",Auto Repair
7627c498-c709-450e-86b6-cd7b153f6d92,Topnotch Auto Locators 2525,car_dealer,google_type,high,"Auto, RV & Marine",Car Dealerships
e33fee0b-9f24-4bf3-b0a0-1bd90b240e89,"Arizona's Work Injury Firm (Formerly Snow, Carpio & Weekley, PLC)",consultant,google_categories,low,Professional & Financial,Attorneys
b6c9b2f2-623e-48eb-8ada-0bb096519e3e,Minute Key,locksmith,google_type,high,Home & Property Services,Security & Alarms
dafca2a4-c512-4b68-93e9-8d523fd9808e,GOODWILL,thrift_store,google_type,high,Shopping & Retail,Thrift & Consignment
cd1a1752-598b-42ef-80a4-5c1480513590,Havasu Mart,shopping_mall,google_type,high,Shopping & Retail,Gifts & Boutiques
359bd317-1548-46fc-9ad3-f83ed587c391,Safeway Pharmacy,pharmacy,google_type,high,Health & Medical,Pharmacies
b300e60c-da6a-4404-8762-472f4c5de84c,Kim Portz - Insurance Professionals of Arizona,insurance_agency,google_type,high,Professional & Financial,Insurance
ce00716b-ae6f-4f0c-893c-ce8d166b7365,JR RV Rentals,service,provider_subcat,high,On the Water,Boat & Watercraft Rentals
95baaef7-7455-4e3a-9ef1-d22a3f9efe1b,Havasu Pest Control,service,name_keyword,high,Home & Property Services,Pest Control
61177e0f-0266-4de6-96e4-1f562158faf8,Kitten PAWS,clothing_store,google_type,high,Shopping & Retail,Clothing & Apparel
bb83f0bf-7773-4f32-b103-217515605709,"Mohave Mist & Spa - Hot Tubs, Outdoor Kitchens, Misting Systems Lake Havasu City",store,google_categories,low,Shopping & Retail,Sporting Goods
b03f195c-2b63-4f7f-8d54-b50bb4a3beac,Loaded Gun Coffee,food_store,google_type,high,Shopping & Retail,Specialty Food
4af58424-8a80-46d8-ba72-02aa09f97ceb,Shoreline Plumbing Sales Services,plumber,google_type,high,Home & Property Services,Plumbing
a3413aeb-65e1-44ff-a462-d88b2da27789,Riverbound Custom Storage & RV Park,rv_park,google_type,high,Lodging,RV Parks & Campgrounds
6f9c25af-d2a2-4a84-b848-f3c5fee93815,Lake Havasu London Bridge Tattoo,store,name_keyword,high,Beauty & Personal Care,Tattoo & Piercing
9c2d4024-cbc4-428b-9d2a-fb04274472d8,Teri Parcells Notary,association_or_organization,google_type,high,Community & Civic,Nonprofits & Charities
952b7e75-e36a-4d38-9491-16753e4d3bbb,River Sun Tanning,tanning_studio,google_type,high,Beauty & Personal Care,Tanning
0ff82b15-fe37-4da2-b91c-be29fafe4e43,"Sandra Davidson, OD - Eyeglasses",health,google_type,high,Health & Medical,Primary Care
6c442b08-ed5b-4aaa-9249-4cca07b8e7e2,Crown Mobile Detailing,,provider_subcat,high,On the Water,Boat & Watercraft Rentals
b9176c30-aa54-4ae2-8490-377c130f5c13,Star Nursery Garden Center,garden_center,google_type,high,Shopping & Retail,Hardware & Home Improvement
4a19608d-52ff-4a75-8764-f2cfc7990702,Lhc Construction,general_contractor,google_type,high,Home & Property Services,General Contractors
54d203f1-3b2d-471c-bd5e-5ee4a5af6ee0,Maverik,gas_station,google_type,high,"Auto, RV & Marine",Gas Stations
00631b8e-2c69-4b85-a15b-e2c68b2edd29,Home | RockerBens Music Lessons,school,google_type,high,Family & Education,K-12 Schools
ed90b0c1-8858-4aa2-a334-49d0f56f2da7,Lake Havasu State Park Campground,campground,google_type,high,Lodging,RV Parks & Campgrounds
cb99650e-1438-4be0-a5e8-79ceb136ff8b,Hype Clothing Co,clothing_store,google_type,high,Shopping & Retail,Clothing & Apparel
a377845f-9adf-46a4-86d0-ec2ea9e7706d,KimCo Solar Sales,service,name_keyword,high,Home & Property Services,Solar
bb6be5aa-2a94-400a-b50e-5cd34061dd1d,Sensible Electrical Solutions,electrician,google_type,high,Home & Property Services,Electrical
056d0540-4fc5-41a2-9411-bf978ed64e0d,Michelle Pepper KW Arizona Living Realty Associate Broker ABR/CMOE/CRS/GRI,service,name_keyword,high,Professional & Financial,Real Estate
3af9414a-ab79-4166-9885-8ee50e3e342e,Main Street Commons,park,google_type,high,Outdoors & Recreation,Parks & Playgrounds
a779a95d-ea7a-4dc7-bc7d-1ac4ee23149d,Novak Animal Care Center,veterinary_care,google_type,high,Pets,Veterinarians
6cc7d40c-0203-45ff-a375-e3b6274e5c17,The COLLINS TEAM at Realty ONE Group Mountain Desert,service,name_keyword,high,Professional & Financial,Real Estate
eb536b98-4179-45de-8b97-1ac1cfb81074,Devett Development LLC,general_contractor,google_type,high,Home & Property Services,General Contractors
e5c3b2f5-a82c-4764-b949-4b05f9da7765,Studio 6 Hotel Lake Havasu,motel,google_type,high,Lodging,Hotels & Motels
026ff334-4173-4488-a8ce-24332bbce406,At The Bridge Rentals,service,provider_subcat,high,On the Water,Boat & Watercraft Rentals
fbcd8c94-d594-4cc1-b80d-4d8ae4ed3879,Havasu Technologies,service,llm_judgment,low,Professional & Financial,Computer & IT Repair
2cf050f5-a48c-4d31-a4c4-919d89a49e34,Five Diamond Vapour,store,llm_judgment,low,Shopping & Retail,"Smoke, Vape & Cannabis [NEW]"
f4a95503-ac02-4278-ad9d-9d83b8522a26,Randy Shuffler | Realty One Group Mountain Desert,real_estate_agency,google_type,high,Professional & Financial,Real Estate
e2f52d91-d848-4d74-b8a3-2303a35bff2e,Safeway,grocery_store,google_type,high,Shopping & Retail,Grocery & Markets
f45688a9-116a-4ebb-bfee-4aa3b0bd4fdc,Chico's Tacos,mexican_restaurant,google_type,high,Eat & Drink,Restaurants
577aa6f7-0d03-4af1-8b6a-f4e8dd3c887c,Bridgewater Behavioral Health PLLC.,medical_clinic,google_type,high,Health & Medical,Primary Care
165b7dd9-dfb0-4e70-a4cf-82564907fa06,L A Styles,clothing_store,google_type,high,Shopping & Retail,Clothing & Apparel
fc57d7f8-b427-473f-8fa2-8e90dc4024f1,Morgan Electric,electrician,google_type,high,Home & Property Services,Electrical
5d44ff9c-f935-4121-84cc-4ee48012d47e,"Serenity Dental, Lake Havasu City Dentist",dentist,google_type,high,Health & Medical,Dentists & Orthodontists
b7ffa7e5-8227-4bf5-9531-e0f0bbb4cc3f,Farm Fresh Medical/Recreational Marijuana Dispensary,store,llm_keyword,low,Health & Medical,Primary Care
edb82f0f-e73a-4bc6-a5f3-a644f63cef42,Yard Maintenance AZ,general_contractor,google_type,high,Home & Property Services,General Contractors
eff7afdd-f6da-43ee-a2d9-2b41409d4061,Shell,gas_station,google_type,high,"Auto, RV & Marine",Gas Stations
03fd4faf-9c42-4b8b-9fca-f88525cc7eca,Transworld Business Advisors of Western Arizona,finance,google_type,high,Professional & Financial,Financial Advisors
78950a4f-57a2-40e7-aa9c-c10348b35cd5,Number One Nail Expert & More,nail_salon,google_type,high,Beauty & Personal Care,Nail Salons
b6ea3c2b-d112-4cde-8a53-7884b4e6bf1e,"Craig Warner Mortgage Team at Novus Home Mortgage, a division of Ixonia Bank",finance,google_type,high,Professional & Financial,Financial Advisors
80fc67af-8070-46c9-b1f4-3e5bdb794076,Kevin O Brien,doctor,google_type,high,Health & Medical,Primary Care
c167a141-f449-4f89-b9cd-f7cbc6e1e680,Solar by Esmay,service,name_keyword,high,Home & Property Services,Solar
cb9e6166-f3cf-4442-bd5e-9086651a78b8,pinit co,clothing_store,google_type,high,Shopping & Retail,Clothing & Apparel
e1f8ac29-b894-428e-87c8-325618d8ad5f,"Havasu Ear, Nose & Throat",medical_clinic,google_type,high,Health & Medical,Primary Care
5e5f3107-1f5c-416f-8d32-2077ec5ae3cd,Agave Physical Therapy,medical_clinic,google_type,high,Health & Medical,Primary Care
064a25f9-d734-42f8-b42b-71472c1824ea,"NextCare Urgent Care, Lake Havasu City",medical_clinic,google_type,high,Health & Medical,Primary Care
21757bfa-55cc-4491-8c03-d498c7dac14d,Cornerstone Family Healthcare,medical_center,google_type,high,Health & Medical,Primary Care
8798125d-9b9f-4465-ba8c-14da2eec10b6,Beautiful Beards Pet Spaw,pet_care,llm_judgment,high,Pets,Grooming
28046216-1eaa-445f-b012-4f59c086c567,Lake View Terrace Memory Care,health,google_type,high,Health & Medical,Primary Care
0f6425cb-d611-4961-b4b7-5ce1ae0e3416,Tractor Supply Co.,store,name_keyword,med,Shopping & Retail,Hardware & Home Improvement
6a8c43d2-9ca6-4b46-9cc9-4be93e1985fd,Yogurt Paradise,dessert_shop,google_type,high,Eat & Drink,Bakeries & Desserts
7ab0b668-7a6e-45e8-a30f-0975aba4408c,Arevalo Academy,sports_school,google_type,high,Family & Education,Kids' Classes & Camps
00e75234-65ac-4aa9-bc1c-f24225faef1e,Absolute Boat & RV Storage,storage,google_type,high,Home & Property Services,Self-Storage
33902a8d-2b64-4d03-b039-7a090f5841b0,Dust Bunny Cleaning,service,name_keyword,med,Home & Property Services,Cleaning
29b415b1-6187-4542-9e99-b77024c6cbc4,Twisted Powersports,auto_parts_store,google_type,high,"Auto, RV & Marine",Auto Parts
fa548f70-088e-491e-a3cd-03d4864a80cd,Havasu Boat & Storage,storage,google_type,high,Home & Property Services,Self-Storage
e3c5c472-de26-43e9-b789-aa30d02ca496,Arizona Kidney Disease and Hypertension Centers,medical_clinic,google_type,high,Health & Medical,Primary Care
3f59f10d-f59a-437a-93c3-c137be569e93,JB Odd Jobs & Repairs & restorations of Havasu,service,google_categories,low,Home & Property Services,General Contractors
a7f53544-78f9-426d-9b50-e59696ecba89,Terrible Herbst Convenience Store,convenience_store,google_type,high,Shopping & Retail,Convenience
2814875a-5c07-40ac-a022-1ceadd671a5d,Aesthetic Solutions of AZ,spa,google_type,high,Beauty & Personal Care,Day Spas & Massage
5a3d1355-dbeb-4f7c-803f-65d510cd6e20,London Bridge Plumbing Inc,plumber,google_type,high,Home & Property Services,Plumbing
76120f76-a3e6-455f-ad53-988368111f46,Lakeside Electric,electrician,google_type,high,Home & Property Services,Electrical
57dcc66d-0257-437e-87b0-9e8294328800,Prestige Rv and Auto Sales,car_dealer,google_type,high,"Auto, RV & Marine",Car Dealerships
5c0004af-c532-4122-a480-0cfaff80b77b,Lakeside Orthopedic Institute,medical_clinic,google_type,high,Health & Medical,Primary Care
1952b8eb-c4a8-42cb-8536-a1321cc0e785,Range Insurance,insurance_agency,google_type,high,Professional & Financial,Insurance
3b20255e-3660-435c-8bbe-80408d75f5c4,ACT Mental Health Services,medical_clinic,google_type,high,Health & Medical,Primary Care
6d969590-e346-41d0-b523-e5ad1915a4b6,Campbell Brothers Storage,storage,google_type,high,Home & Property Services,Self-Storage
3d54253a-a250-4775-b6ea-4a9fd4a57b3d,Golden Phoenix | Chinese Restaurant,chinese_restaurant,google_type,high,Eat & Drink,Restaurants
2b31f52d-ca48-44d6-8744-6afea9bb44af,"Ana Helen's Commercial Cleaning Service, LLC",service,name_keyword,med,Home & Property Services,Cleaning
4a83f8a0-144a-4fa4-a103-06ac63caafbe,Chrissy's,clothing_store,google_type,high,Shopping & Retail,Clothing & Apparel
bafe0d43-37c5-4589-a846-85496314af21,KC Auto Paint & Supplies,auto_parts_store,google_type,high,"Auto, RV & Marine",Auto Parts
05a3319b-778b-4720-b268-318319298d38,Diablo Landscaping Incorporated,general_contractor,google_type,high,Home & Property Services,General Contractors
b6052ac4-db08-411f-bbcd-e844a7970164,"Havasu Hardware, Inc.",hardware_store,google_type,high,Shopping & Retail,Hardware & Home Improvement
623d9399-a2ad-4b7c-acd1-0f2f02329927,"Paleo to Go, Inc",restaurant,google_type,high,Eat & Drink,Restaurants
2f427073-cb3c-4d76-98ec-3ce4427472c3,CindyRella'z Hair Salon,hair_salon,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
33b515c3-6965-4c35-a84b-10eccd27a42f,Tavern 95,bar_and_grill,google_type,high,Eat & Drink,Restaurants
7520806f-3cf5-4cd0-ba16-276f5ab81922,Essco Wholesale Electric,service,name_keyword,high,Home & Property Services,Electrical
1bc36f32-569e-43fd-9ada-b597fb33ffc7,Lakeside tattoo and piercings,body_art_service,google_type,high,Beauty & Personal Care,Tattoo & Piercing
d8507264-1e1d-4c9f-9ebf-0fa4f4ddea7d,Guiboa Motorsports,sporting_goods_store,google_type,high,Shopping & Retail,Sporting Goods
c44e4fbd-1616-43e6-bb8c-dab3da8f2769,GOLDWATER BANK,bank,google_type,high,Professional & Financial,Banks & Credit Unions
c9d8afe9-9f4a-4493-8088-cc5a16e14fda,Lake Havasu Rodeo Grounds,sports_activity_location,google_type,high,Outdoors & Recreation,Parks & Playgrounds
1d9e7c54-e18b-4f66-aa2b-4a0d49932484,StorWise - Windsor Beach,storage,google_type,high,Home & Property Services,Self-Storage
e8f64d9f-0c57-4595-ac7d-9eb131d24aea,Sunstone Real Estate Group at Coldwell Banker Realty,real_estate_agency,google_type,high,Professional & Financial,Real Estate
d632fa9f-0a64-49fe-a868-eada4d83b80d,Pro-Marine,service,provider_subcat,high,On the Water,Boat & Watercraft Rentals
da2ff634-0549-4ab3-beee-0d7494e4d483,Tasty Waves,american_restaurant,google_type,high,Eat & Drink,Restaurants
e7254c17-0188-43a8-8656-0b0aaca99b9a,Wirefree Communications,service,llm_judgment,low,Professional & Financial,Computer & IT Repair
69d78fdd-d5ec-4067-9e1c-5c91b9bd22e0,Lake Havasu RV and Boat Rentals,service,provider_subcat,high,On the Water,Boat & Watercraft Rentals
05572fde-98a9-4f46-b3f9-b1daa2272e0c,ABC Solutions Counseling,health,google_type,high,Health & Medical,Primary Care
2c92f3b3-7374-4c3b-a6f3-7ad1e4f37c2e,Sam's Place,breakfast_restaurant,provider_subcat,high,Eat & Drink,Restaurants
9a0a21b3-3934-4c8d-8a4e-7d56143768ed,Blue Water Pool Services,general_contractor,google_type,high,Home & Property Services,General Contractors
301c9cc7-1ed5-4241-81f5-0049ab757b75,Butters Boat valet & Concierge services,transportation_service,provider_subcat,high,On the Water,Boat & Watercraft Rentals
